56.6,34.5,45.1
56.7,34.5,45
56.6,34.5,45.1
56.6,34.5,45.1
56.7,34.5,45.1
56.9,34.6,45.1
57,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.7,34.4,45.1
56.5,34.4,45.1
56.4,34.4,45.1
56.5,34.4,45.1
56.6,34.4,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.6,34.4,45.1
56.5,34.4,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.7,34.4,45.1
56.6,34.4,45.1
56.5,34.4,45.1
56.5,34.5,45.1
56.6,34.5,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.6,34.5,45
56.6,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.6,34.5,45.1
56.5,34.4,45.1
56.5,34.4,45
56.6,34.4,45
56.6,34.4,45
56.5,34.3,44.9
56.4,34.3,45
56.3,34.3,44.9
56.5,34.4,45
56.7,34.4,45
56.7,34.4,45
56.9,34.5,45
56.9,34.5,45
56.7,34.5,45
56.7,34.5,45
56.7,34.5,45
56.5,34.4,45
56.5,34.4,45.1
56.6,34.4,45.1
56.7,34.4,45
56.7,34.4,45
56.6,34.5,45
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.6,45.1
56.8,34.5,45
56.7,34.5,45
56.7,34.6,45.1
56.8,34.5,45.1
56.8,34.5,45
56.9,34.5,45.1
56.9,34.5,45.1
56.9,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.6,34.5,45.1
56.8,34.5,45.1
56.9,34.6,45.1
56.9,34.6,45.1
56.7,34.6,45.1
56.7,34.6,45.1
56.9,34.6,45.1
56.9,34.5,45.1
56.8,34.5,45
56.7,34.5,45.1
56.6,34.5,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.7,34.3,45
56.8,34.4,45.1
56.9,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.9,34.5,45.1
56.9,34.6,45.1
56.8,34.6,45.1
56.9,34.6,45.1
57,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.7,34.4,45.1
56.7,34.4,45.1
56.8,34.4,45.1
56.7,34.4,45.1
56.7,34.4,45.1
56.5,34.4,45.1
56.6,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
57,34.5,45.1
56.9,34.5,45
56.9,34.6,45.1
56.7,34.5,45
56.7,34.5,45
56.7,34.4,45
56.6,34.4,45
56.6,34.4,45
56.7,34.4,45
56.7,34.4,45
56.5,34.4,45
56.5,34.4,45.1
56.6,34.4,45
56.7,34.4,45
56.7,34.4,45.1
56.7,34.5,45
56.6,34.5,45.1
56.6,34.5,45
56.7,34.5,45
56.8,34.5,45
56.9,34.5,45
56.9,34.5,45
56.8,34.5,45.1
56.6,34.4,45
56.6,34.4,45.1
56.5,34.4,45.1
56.5,34.4,45
56.5,34.3,45.1
56.6,34.3,45
56.7,34.4,45.1
56.5,34.4,45.1
56.4,34.4,45
56.6,34.4,45.1
56.6,34.4,45
56.6,34.4,45.1
56.6,34.4,45.1
56.5,34.5,45.1
56.6,34.4,45.1
56.7,34.5,45.1
56.8,34.4,45
56.8,34.4,45
56.8,34.4,45
56.7,34.3,45
56.6,34.3,45.1
56.6,34.4,45.1
56.6,34.3,45
56.6,34.3,45.1
56.6,34.4,45.1
56.8,34.4,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.6,34.5,45.1
56.6,34.4,45.1
56.7,34.4,45
56.7,34.4,45
56.6,34.4,45
56.4,34.3,45
56.4,34.3,45
56.5,34.3,45
56.6,34.3,45
56.7,34.3,45
56.8,34.4,45
56.8,34.4,45
56.7,34.4,45.1
56.7,34.4,45
56.6,34.4,45
56.6,34.4,45
56.6,34.4,45
56.7,34.3,45
56.6,34.3,45
56.6,34.3,45
56.4,34.3,45
56.4,34.3,45
56.5,34.3,45
56.6,34.3,45
56.6,34.3,45
56.5,34.3,45
56.5,34.4,45
56.6,34.4,45
56.7,34.4,45
56.7,34.4,45
56.8,34.4,45
56.8,34.4,45
56.6,34.4,45
56.6,34.4,45.1
56.6,34.3,45.1
56.5,34.3,45.1
56.5,34.3,45
56.6,34.3,45.1
56.6,34.3,45.1
56.5,34.3,45
56.5,34.3,45
56.5,34.4,45
56.6,34.4,45
56.7,34.4,45
56.8,34.5,45.1
56.7,34.5,45.1
56.5,34.5,45.1
56.6,34.4,45.1
56.5,34.3,45.1
56.6,34.3,45.1
56.7,34.3,45
56.7,34.3,45.1
56.6,34.3,45.1
56.5,34.3,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.7,34.5,45.1
56.9,34.5,45.1
56.8,34.5,45.1
56.6,34.5,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.7,34.4,45.1
56.6,34.4,45
56.5,34.3,45.1
56.4,34.4,45.1
56.5,34.3,45.1
56.6,34.4,45.1
56.7,34.4,45.1
56.8,34.4,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.7,34.5,45.1
56.6,34.5,45.1
56.7,34.5,45.1
56.7,34.4,45.1
56.7,34.4,45.1
56.5,34.4,45.1
56.5,34.4,45.1
56.6,34.4,45.1
56.6,34.4,45.1
56.7,34.5,45.1
56.6,34.5,45.1
56.5,34.5,45.1
56.6,34.5,45.1
56.7,34.5,45.1
56.8,34.5,45.1
56.8,34.5,45.1
56.8,34.4,45
56.6,34.4,45
56.6,34.4,45
56.6,34.3,44.9
56.5,34.3,45
56.5,34.3,44.9
56.5,34.3,45
58.1,34.4,44.9
59.6,34.4,44.9
61.7,34.4,44.9
62.1,34.5,44.9
64.2,34.5,44.9
71.8,34.5,44.8
80.6,34.4,44.7
104,34.3,44.7
137,34,44.3
147,33.9,44.2
147,33.8,44.1
148,33.8,44.1
148,33.7,44.1
149,33.7,44.1
150,33.7,44.1
150,33.7,44.1
149,33.7,44.1
148,33.7,44.1
145,33.8,44.2
143,33.9,44.2
141,33.9,44.2
141,34,44.2
138,34.1,44.3
129,34.1,44.4
119,34.2,44.5
90,34.5,44.9
59.8,34.5,45.2
56.2,34.5,45.2
53.6,34,42.7
42.3,32.1,9.25
43.8,32.9,0
41.8,33.3,0
41.8,33.4,0
41.8,33.3,0
41.8,33.4,0
39.3,30.5,0
32.1,23.8,0
32,23.8,0
32.2,23.8,0
32.3,23.9,0
32.4,24,0
32.4,24.1,0
32.4,24.1,0
32.4,24.2,0
32.4,24.3,0
32.5,24.4,0
32.5,24.4,0
32.7,24.5,0
32.7,24.5,0
32.9,24.6,0
